duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong,urgent,count,srv_count,serror_rate,srv_serror_rate,rerror_rate ,diff_srv_rate ,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,Unnamed: 26,Unnamed: 27,predict
0,tcp,other,OTH,1514,0,0,0,0,7276,7276,0,0,0,0,1.0,0.0,0.0,98,98,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7277,7277,0,0,0,0,1.0,0.0,0.0,98,98,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7278,7278,0,0,0,0,1.0,0.0,0.0,98,98,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7279,7279,0,0,0,0,1.0,0.0,0.0,98,98,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7280,7280,0,0,0,0,1.0,0.0,0.0,98,98,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7281,7281,0,0,0,0,1.0,0.0,0.0,98,98,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7282,7282,0,0,0,0,1.0,0.0,0.0,98,98,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1513,0,0,0,0,7283,7283,0,0,0,0,1.0,0.0,0.0,98,98,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,http,OTH,60,0,0,0,0,228,228,0,0,0,0,1.0,0.0,0.0,2,2,1.0,0.0,0.67,0.0,0,0,0,0,normal
0,tcp,http,OTH,60,0,0,0,0,229,229,0,0,0,0,1.0,0.0,0.0,3,3,1.0,0.0,0.75,0.0,0,0,0,0,normal
0,tcp,other,OTH,1514,0,0,0,0,7284,7284,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7285,7285,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7286,7286,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7287,7287,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7288,7288,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7289,7289,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7290,7290,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7291,7291,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7292,7292,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7293,7293,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7294,7294,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7295,7295,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7296,7296,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7297,7297,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7298,7298,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7299,7299,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7300,7300,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7301,7301,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7302,7302,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7303,7303,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7304,7304,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7305,7305,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7306,7306,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7307,7307,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7308,7308,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7309,7309,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7310,7310,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,60,0,0,0,0,7311,7311,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7312,7312,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7313,7313,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7314,7314,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7315,7315,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7316,7316,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7317,7317,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7318,7318,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7319,7319,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7320,7320,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7321,7321,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7322,7322,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7323,7323,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7324,7324,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7325,7325,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7326,7326,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7327,7327,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1512,0,0,0,0,7328,7328,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,http,OTH,60,0,0,0,0,230,230,0,0,0,0,1.0,0.0,0.0,3,3,1.0,0.0,0.75,0.0,0,0,0,0,normal
0,tcp,other,OTH,1514,0,0,0,0,7329,7329,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7330,7330,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7331,7331,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7332,7332,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7333,7333,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7334,7334,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7335,7335,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7336,7336,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7337,7337,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7338,7338,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7339,7339,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7340,7340,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7341,7341,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7342,7342,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7343,7343,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7344,7344,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7345,7345,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7346,7346,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7347,7347,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7348,7348,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7349,7349,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7350,7350,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7351,7351,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7352,7352,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7353,7353,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7354,7354,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7355,7355,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,60,0,0,0,0,7356,7356,0,0,0,0,1.0,0.0,0.0,97,97,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,http,OTH,60,0,0,0,0,231,231,0,0,0,0,1.0,0.0,0.0,3,3,1.0,0.0,0.75,0.0,0,0,0,0,normal
0,tcp,other,OTH,1514,0,0,0,0,7357,7357,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7358,7358,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7359,7359,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7360,7360,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7361,7361,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7362,7362,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7363,7363,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7364,7364,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7365,7365,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7366,7366,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7367,7367,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7368,7368,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7369,7369,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7370,7370,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7371,7371,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7372,7372,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1512,0,0,0,0,7373,7373,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,http,OTH,60,0,0,0,0,232,232,0,0,0,0,1.0,0.0,0.0,4,4,1.0,0.0,0.8,0.0,0,0,0,0,normal
0,tcp,http,OTH,60,0,0,0,0,233,233,0,0,0,0,1.0,0.0,0.0,5,5,1.0,0.0,0.83,0.0,0,0,0,0,normal
0,tcp,other,OTH,1514,0,0,0,0,7374,7374,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7375,7375,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7376,7376,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7377,7377,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7378,7378,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7379,7379,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7380,7380,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7381,7381,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7382,7382,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7383,7383,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7384,7384,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7385,7385,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7386,7386,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7387,7387,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7388,7388,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7389,7389,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7390,7390,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7391,7391,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7392,7392,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7393,7393,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7394,7394,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7395,7395,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7396,7396,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7397,7397,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7398,7398,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7399,7399,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7400,7400,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7401,7401,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7402,7402,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7403,7403,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7404,7404,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7405,7405,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7406,7406,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7407,7407,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7408,7408,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7409,7409,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7410,7410,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7411,7411,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7412,7412,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7413,7413,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7414,7414,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7415,7415,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7416,7416,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1513,0,0,0,0,7417,7417,0,0,0,0,1.0,0.0,0.0,96,96,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,http,OTH,60,0,0,0,0,234,234,0,0,0,0,1.0,0.0,0.0,4,4,1.0,0.0,0.8,0.0,0,0,0,0,normal
0,tcp,http,OTH,60,0,0,0,0,235,235,0,0,0,0,1.0,0.0,0.0,5,5,1.0,0.0,0.83,0.0,0,0,0,0,normal
0,tcp,other,OTH,1514,0,0,0,0,7418,7418,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7419,7419,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7420,7420,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7421,7421,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7422,7422,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7423,7423,0,0,0,0,1.0,0.0,0.0,94,94,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7424,7424,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7425,7425,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7426,7426,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7427,7427,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7428,7428,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7429,7429,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7430,7430,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7431,7431,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7432,7432,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7433,7433,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7434,7434,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7435,7435,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7436,7436,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
0,tcp,other,OTH,1514,0,0,0,0,7437,7437,0,0,0,0,1.0,0.0,0.0,95,95,1.0,0.0,0.99,0.0,0,0,0,0,smurf
